"gene_id"	"cons_50kb"	"cons_100kb"	"cons_200kb"	"cons_500kb"	"cons_1000kb"
"ENSG00000140497"	0.07096	0.07724	0.07182	0.056154	0.054099
"ENSG00000140505"	0.02996	0.06762	0.067855	0.063586	0.054454
"ENSG00000140506"	0.11892	0.09422	0.073845	0.06233	0.052902
"ENSG00000140511"	0.07026	0.07198	0.047145	0.036468	0.046365
"ENSG00000140519"	0.03888	0.03568	0.04643	0.061132	0.046693
"ENSG00000140521"	0.11004	0.11013	0.08631	0.056022	0.052275
"ENSG00000140522"	0.05658	0.04218	0.04586	0.054682	0.050507
"ENSG00000140525"	0.0607	0.06965	0.077805	0.055912	0.051232
"ENSG00000140526"	0.0355	0.0324	0.035405	0.050406	0.047813
"ENSG00000140527"	0.02444	0.04565	0.060345	0.038544	0.050081
"ENSG00000140534"	0.04852	0.06396	0.04868	0.05546	0.053189
"ENSG00000140538"	0.07072	0.05048	0.058595	0.056192	0.046109
"ENSG00000140543"	0.05646	0.04049	0.040465	0.039828	0.044999
"ENSG00000140545"	0.03208	0.05805	0.049215	0.03651	0.047489
"ENSG00000140548"	0.04154	0.08666	0.048815	0.04449	0.045233
"ENSG00000140553"	0.09788	0.1074	0.099915	0.055658	0.043812
"ENSG00000140557"	0.03968	0.05033	0.03954	0.025858	0.027645
"ENSG00000140563"	0.0781	0.06141	0.050415	0.0393	0.041849
"ENSG00000140564"	0.14704	0.11208	0.09552	0.057814	0.046091
"ENSG00000140575"	0.05136	0.06524	0.048705	0.043702	0.052022
"ENSG00000140577"	0.02672	0.03547	0.03214	0.040318	0.050293
"ENSG00000140598"	0.02492	0.03384	0.02634	0.03359	0.0285010526315789
"ENSG00000140600"	0.01346	0.01456	0.01969	0.034708	0.036316
"ENSG00000140612"	0.04848	0.03902	0.04802	0.0441305016519617	0.0306684210526316
"ENSG00000140623"	0.06942	0.06019	0.07392	0.056726	0.053082
"ENSG00000140632"	0.08374	0.09236	0.084585	0.057024	0.050937
"ENSG00000140650"	0.02052	0.03058	0.041325	0.0297366452946564	0.0359231578947368
"ENSG00000140675"	0.13956	0.08105	0.05412	0.035952	0.048501
"ENSG00000140678"	0.04302	0.04971	0.04531	0.05399	0.064049
"ENSG00000140682"	0.14324	0.08124	0.056635	0.035952	0.049962
"ENSG00000140688"	0.08702	0.08087	0.05307	0.035798	0.046927
"ENSG00000140691"	0.10544	0.09006	0.059195	0.03848	0.052334
"ENSG00000140694"	0.0258	0.02985	0.031325	0.023146	0.034634
"ENSG00000140718"	0.15928	0.13887	0.12179	0.129166	0.104387
"ENSG00000140740"	0.04874	0.05407	0.05741	0.052708	0.048346
"ENSG00000140743"	0.0387	0.04343	0.064535	0.046962	0.051015
"ENSG00000140749"	0.04648	0.04745	0.03796	0.045558	0.044272
"ENSG00000140750"	0.04414	0.04797	0.032285	0.040504	0.04416
"ENSG00000140795"	0.03402	0.02482	0.0472	0.036592	0.0267249329005367
"ENSG00000140798"	0.06136	0.05065	0.038425	0.03891	0.032637
"ENSG00000140807"	0.05686	0.07277	0.050485	0.053718	0.052977
"ENSG00000140829"	0.11244	0.08203	0.094055	0.088938	0.086005
"ENSG00000140830"	0.04338	0.072	0.069175	0.09471	0.086135
"ENSG00000140832"	0.10212	0.06709	0.074285	0.070382	0.06171
"ENSG00000140835"	0.0227	0.02947	0.031945	0.058076	0.059123
"ENSG00000140836"	0.08134	0.10773	0.11238	0.138468	0.116745
"ENSG00000140839"	0.03476	0.03655	0.045375	0.053492	0.055103
"ENSG00000140848"	0.05384	0.06041	0.06385	0.046766	0.050873
"ENSG00000140853"	0.04614	0.03543	0.042205	0.056556	0.051714
"ENSG00000140854"	0.12142	0.08086	0.062445	0.045072	0.046975
"ENSG00000140859"	0.04558	0.04656	0.053285	0.051392	0.047735
"ENSG00000140873"	0.05122	0.04703	0.04728	0.044098	0.040366
"ENSG00000140876"	0.02188	0.02353	0.03048	0.033606	0.040646
"ENSG00000140905"	0.02916	0.04718	0.0429	0.03108	0.031443
"ENSG00000140931"	0.0374	0.03654	0.032215	0.04769	0.050389
"ENSG00000140932"	0.0303	0.03418	0.02619	0.044036	0.049173
"ENSG00000140937"	0.07092	0.06826	0.082745	0.068	0.063443
"ENSG00000140939"	0.21654	0.17454	0.158025	0.111272	0.104319
"ENSG00000140941"	0.07258	0.04473	0.03774	0.02603	0.024065
"ENSG00000140943"	0.05402	0.04773	0.042695	0.032446	0.028084
"ENSG00000140945"	0.04176	0.03845	0.042065	0.037686	0.042832
"ENSG00000140948"	0.01446	0.04979	0.031645	0.027524	0.022482
"ENSG00000140950"	0.00524	0.01004	0.016695	0.018492	0.024715
"ENSG00000140955"	0.0529	0.04752	0.03422	0.030824	0.026907
"ENSG00000140961"	0.04224	0.03509	0.030765	0.034674	0.030082
"ENSG00000140968"	0.03184	0.02466	0.01637	0.024662	0.034914
"ENSG00000140983"	0.2174	0.1538	0.10093	0.064796	0.052215
"ENSG00000140986"	0.08686	0.09643	0.078805	0.095172	0.073094
"ENSG00000140987"	0.02604	0.02613	0.035015	0.04118	0.051635
"ENSG00000140988"	0.12904	0.10133	0.080905	0.097642	0.072941
"ENSG00000140990"	0.12586	0.10685	0.07992	0.09716	0.073005
"ENSG00000140992"	0.02792	0.05056	0.05513	0.060222	0.075317
"ENSG00000140993"	0.1015	0.0555	0.04952	0.042948	0.050708
"ENSG00000140995"	0.0551	0.05271	0.04847	0.032126	NA
"ENSG00000141002"	0.04078	0.05632	0.041635	0.037076	NA
"ENSG00000141012"	0.0375	0.04606	0.03867	0.044044	0.0412988270696692
"ENSG00000141013"	0.04042	0.03882	0.033765	0.0281070925738268	NA
"ENSG00000141026"	0.0399	0.02654	0.01693	0.024534	0.042839
"ENSG00000141027"	0.0392	0.06175	0.06261	0.035408	0.035089
"ENSG00000141030"	0.04182	0.03851	0.04166	0.033382	0.034294
"ENSG00000141034"	0.0526	0.05295	0.06613	0.07831	0.067991
"ENSG00000141040"	0.05246	0.03086	0.040225	0.03294	0.035627
"ENSG00000141052"	0.03712	0.05123	0.04766	0.0331	0.034944
"ENSG00000141068"	0.03754	0.03794	0.040635	0.03931	0.035179
"ENSG00000141076"	0.09794	0.07853	0.087665	0.07333	0.063825
"ENSG00000141084"	0.02588	0.06987	0.07489	0.106908	0.096154
"ENSG00000141086"	0.16692	0.14512	0.117885	0.080422	0.091503
"ENSG00000141096"	0.07096	0.11148	0.098625	0.08049	0.090194
"ENSG00000141098"	0.0446	0.13927	0.10108	0.103704	0.102631
"ENSG00000141101"	0.07256	0.07222	0.08147	0.071524	0.064736
"ENSG00000141127"	0.0183	0.01711	0.025	0.03469	0.035617
"ENSG00000141140"	0.09248	0.07837	0.065255	0.0626866666666667	0.0659863157894737
"ENSG00000141141"	0.05404	0.06181	0.085765	0.065406	0.073141
"ENSG00000141150"	0.11188	0.09233	0.081605	0.0609	0.036028
"ENSG00000141161"	0.06832	0.06187	0.054885	0.04876	0.049347
"ENSG00000141179"	0.05978	0.04614	0.04604	0.03922	0.043886
"ENSG00000141194"	0.04222	0.04423	0.059465	0.098172	0.097027
"ENSG00000141198"	0.0389	0.04039	0.041805	0.04134	0.041542
"ENSG00000141200"	0.05622	0.03484	0.02603	0.020788	0.02191
"ENSG00000141219"	0.02788	0.0556	0.04687	0.041276	0.033854
"ENSG00000141232"	0.10162	0.08015	0.054715	0.073498	0.081866
"ENSG00000141252"	0.03444	0.03072	0.040865	0.0489575	0.04835
"ENSG00000141255"	0.04094	0.04777	0.04481	0.043438	0.04412
"ENSG00000141258"	0.13234	0.14643	0.117185	0.101174	0.105144
"ENSG00000141279"	0.06292	0.07629	0.06873	0.070924	0.082995
"ENSG00000141293"	0.17276	0.21106	0.18069	0.157266	0.147148
"ENSG00000141294"	0.17282	0.13353	0.10056	0.119076	0.115262
"ENSG00000141295"	0.1719	0.13791	0.09903	0.116844	0.116353
"ENSG00000141298"	0.0601	0.05104	0.05356	0.094302	0.073769
"ENSG00000141314"	0.05706	0.07809	0.09638	0.068594	0.055739
"ENSG00000141316"	0.01682	0.03849	0.03259	0.04029	0.044551
"ENSG00000141337"	0.0183	0.03557	0.04072	0.039564	0.042052
"ENSG00000141338"	0.03772	0.02952	0.02165	0.024222	0.028962
"ENSG00000141349"	0.15012	0.13743	0.09934	0.096448	0.091126
"ENSG00000141367"	0.11798	0.13336	0.0997	0.073414	0.068556
"ENSG00000141371"	0.06438	0.07413	0.049425	0.049698	0.05193
"ENSG00000141376"	0.0935	0.09484	0.082845	0.088144	0.084543
"ENSG00000141378"	0.1772	0.12632	0.096135	0.076058	0.071502
"ENSG00000141380"	0.0713	0.07207	0.06376	0.062558	0.068002
"ENSG00000141384"	0.05148	0.05154	0.04203	0.045614	0.062755
"ENSG00000141385"	0.0516	0.0443	0.034645	0.024348	0.025268
"ENSG00000141391"	0.01276	0.03742	0.040615	0.025652	0.024982
"ENSG00000141401"	0.02204	0.0134	0.016875	0.017996	0.020123
"ENSG00000141404"	0.0165	0.01832	0.02161	0.014662	0.013451
"ENSG00000141424"	0.07604	0.05348	0.043825	0.03629	0.032956
"ENSG00000141425"	0.0262	0.04182	0.03627	0.035076	0.03212
"ENSG00000141428"	0.0549	0.03357	0.034845	0.033416	0.031803
"ENSG00000141429"	0.02142	0.02643	0.030095	0.026692	0.035558
"ENSG00000141431"	0.10332	0.08486	0.112225	0.061524	0.044411
"ENSG00000141433"	0.12024	0.07342	0.05312	0.043302	0.037464
"ENSG00000141434"	0.04442	0.03609	0.049945	0.044124	0.04796
"ENSG00000141437"	0.02308	0.01657	0.02784	0.033466	0.036279
"ENSG00000141441"	0.05766	0.07311	0.059595	0.05183	0.058215
"ENSG00000141446"	0.0654	0.0719	0.06439	0.05701	0.052177
"ENSG00000141447"	0.02322	0.02365	0.02312	0.032562	0.039863
"ENSG00000141448"	0.14714	0.08707	0.06588	0.053718	0.053133
"ENSG00000141449"	0.10616	0.06817	0.06563	0.05885	0.0556201542252427
"ENSG00000141452"	0.06842	0.0642	0.04529	0.031932	0.032279
"ENSG00000141456"	0.07798	0.06578	0.06391	0.080594	0.077358
"ENSG00000141458"	0.0845	0.05843	0.047955	0.032912	0.031894
"ENSG00000141469"	0.02936	0.01628	0.027815	0.049034	0.054264
"ENSG00000141480"	0.07772	0.0833	0.07197	0.092738	0.076134
"ENSG00000141485"	0.05156	0.03838	0.040905	0.035962	0.041314
"ENSG00000141497"	0.07156	0.06944	0.07877	0.102448	0.074426
"ENSG00000141499"	0.17594	0.14182	0.117295	0.176344	0.167424
"ENSG00000141503"	0.0566	0.1112	0.11602	0.096414	0.073171
"ENSG00000141504"	0.07736	0.12758	0.142595	0.175824	0.159918
"ENSG00000141505"	0.06878	0.11611	0.11326	0.131976	0.113098
"ENSG00000141506"	0.02794	0.04137	0.04296	0.047564	0.050633
"ENSG00000141510"	0.0901	0.13509	0.13239	0.180212	0.168081
"ENSG00000141519"	0.02462	0.03652	0.03067	0.037672	0.0412978947368421
"ENSG00000141522"	0.08024	0.08742	0.0938891858186353	0.0788666666666667	0.0617010526315789
"ENSG00000141524"	0.11514	0.08549	0.06676	0.047822	0.041995
"ENSG00000141526"	0.0657	0.04076	0.023305	0.044738	0.0468136842105263
"ENSG00000141527"	0.05566	0.0459	0.04074	0.0366	0.039168
"ENSG00000141540"	0.0394	0.03452	0.029355	0.040518	0.032315
"ENSG00000141542"	0.01808	0.01798	0.02801	0.024882	0.02178
"ENSG00000141543"	0.03194	0.04242	0.04326	0.036256	0.039756
"ENSG00000141551"	0.07098	0.03775	0.02321	0.04363	0.0472056725114976
"ENSG00000141552"	0.10304	0.10816	0.0845586158373434	0.0782	0.0624694736842105
"ENSG00000141556"	0.03488	0.02557	0.02481	0.021782	NA
"ENSG00000141560"	0.02416	0.02273	0.021025	0.023396	0.02157
"ENSG00000141562"	0.02072	0.02917	0.024755	0.026378	0.033994
"ENSG00000141564"	0.0076	0.00851	0.008255	0.014088	0.027826
"ENSG00000141568"	0.03876	0.03101	0.024365	0.024656	0.024954
"ENSG00000141569"	0.08584	0.08826	0.088485	0.091116	0.083083
"ENSG00000141570"	0.13374	0.11912	0.06684	0.0431444444444444	0.0348842105263158
"ENSG00000141574"	0.00256	0.0102	0.028525	0.030484	0.044506
"ENSG00000141576"	0.0289	0.04933	0.05977	0.068332	0.070767
"ENSG00000141577"	0.04384	0.04004	0.04342	0.05017	0.041409
"ENSG00000141579"	0.02814	0.0265	0.024945	0.021206	NA
"ENSG00000141580"	0.02718	0.03312	0.024715	0.02555	0.021777
"ENSG00000141582"	0.11796	0.10759	0.06423	0.0418544960421025	0.0347136842105263
"ENSG00000141622"	0.0191	0.02283	0.053715	0.052804	0.043951
"ENSG00000141627"	0.02124	0.02851	0.030675	0.030898	0.041859
"ENSG00000141639"	0.03764	0.02761	0.030675	0.021374	0.032478
"ENSG00000141642"	0.04584	0.03872	0.04907	0.04513	0.03449
"ENSG00000141644"	0.12842	0.07089	0.03982	0.026218	0.02771
"ENSG00000141646"	0.0477	0.05875	0.05467	0.043902	0.03498
"ENSG00000141655"	0.0347	0.02976	0.042845	0.042606	0.037597
"ENSG00000141664"	0.07548	0.05337	0.03548	0.036902	0.038411
"ENSG00000141665"	0.01364	0.01615	0.011405	0.01416	0.015048
"ENSG00000141668"	0.01554	0.02551	0.02231	0.019948	0.016384
"ENSG00000141682"	0.01102	0.01042	0.016955	0.01764	0.015306
"ENSG00000141696"	0.11266	0.13236	0.096125	0.08724	0.089326
"ENSG00000141698"	0.17134	0.12813	0.099325	0.088036	0.090358
"ENSG00000141699"	0.12362	0.1033	0.131985	0.113852	0.106756
"ENSG00000141720"	0.08756	0.09039	0.10064	0.082068	0.081966
"ENSG00000141736"	0.12624	0.13918	0.13472	0.114446	0.116445
"ENSG00000141738"	0.14696	0.14305	0.122105	0.11422	0.114767
"ENSG00000141741"	0.14624	0.13235	0.124735	0.112346	0.114498
"ENSG00000141744"	0.11574	0.12292	0.14735	0.114044	0.11697
"ENSG00000141748"	0.09368	0.08309	0.07654	0.062592	0.086146
"ENSG00000141750"	0.11908	0.12064	0.07638	0.061914	0.086438
"ENSG00000141753"	0.06556	0.08892	0.08216	0.095526	0.102899
"ENSG00000141756"	0.1132	0.12928	0.100825	0.087898	0.08892
"ENSG00000141759"	0.00484	0.00946	0.012155	0.01597	NA
"ENSG00000141837"	0.01302	0.01871	0.02584	0.03363	0.061785
"ENSG00000141854"	0.12692	0.09403	0.102765	0.07964	0.060444
"ENSG00000141858"	0.12176	0.10144	0.100485	0.076418	0.060361
"ENSG00000141867"	0.04102	0.07945	0.07264	0.078408	0.053132
"ENSG00000141873"	0.04208	0.03037	0.026405	0.016298	0.032253
"ENSG00000141905"	0.03318	0.04956	0.04244	0.05047	0.041298
"ENSG00000141933"	0.03566	0.0333	0.039715	0.03974	0.0427226275228742
"ENSG00000141934"	0.02206	0.01803	0.011935	0.0245749827809229	NA
"ENSG00000141946"	0.00814	0.00477	0.01203	0.012358	0.015554
"ENSG00000141956"	0.04154	0.03319	0.033245	0.023534	0.01998
"ENSG00000141959"	0.06432	0.03888	0.03496	0.032544	0.025626
"ENSG00000141965"	0.0542	0.03142	0.0287	0.034184	0.043862
"ENSG00000141968"	0.03964	0.03211	0.046765	0.02895	0.035471
"ENSG00000141971"	0.02424	0.03121	0.05635	0.065848	0.050244
"ENSG00000141977"	0.02938	0.03243	0.03723	0.027164	0.029306
"ENSG00000141985"	0.04426	0.04264	0.049515	0.048156	0.048425
"ENSG00000141994"	0.06042	0.04327	0.041985	0.044748	0.034348
"ENSG00000142002"	0.06452	0.0425	0.03653	0.040054	0.038526
"ENSG00000142025"	0.0746	0.07193	0.07347	0.070724	0.084914
"ENSG00000142039"	0.09338	0.0828	0.07722	0.048296	0.031039
"ENSG00000142046"	0.06626	0.06213	0.06387	0.045438	0.032891
"ENSG00000142065"	0.04248	0.03633	0.02671	0.030468	0.040701
"ENSG00000142082"	0.06734	0.04901	0.039315	NA	NA
"ENSG00000142089"	0.01364	0.03917	0.06052	0.045624	NA
"ENSG00000142102"	0.05606	0.04183	0.053085	0.0423210807674775	NA
"ENSG00000142149"	0.02806	0.03228	0.028855	0.02367	0.029472
"ENSG00000142156"	0.05746	0.03027	0.027505	0.027502	0.026192
"ENSG00000142166"	0.01512	0.01046	0.010935	0.05295	0.048164
"ENSG00000142168"	0.057	0.05862	0.036475	0.0297	0.030779
"ENSG00000142173"	0.06614	0.05306	0.03523	0.036298	0.029197
"ENSG00000142178"	0.04364	0.02298	0.0135	0.0116222222222222	0.0151652631578947
"ENSG00000142182"	0.016	0.01864	0.02421	0.031174	0.025307
"ENSG00000142185"	0.04572	0.03322	0.03468	0.026422	0.02661
"ENSG00000142186"	0.12784	0.14341	0.13173	0.09702	0.090418
"ENSG00000142188"	0.02088	0.02643	0.05406	0.048076	0.047605
"ENSG00000142192"	0.01918	0.03004	0.026205	0.027024	0.029588
"ENSG00000142197"	0.06312	0.03992	0.03924	0.037088	0.035578
"ENSG00000142207"	0.05654	0.04551	0.038465	0.026404	0.036314
"ENSG00000142208"	0.06814	0.04768	0.04512	0.034184	0.029604
"ENSG00000142224"	0.02824	0.03714	0.037	0.047608	0.051606
"ENSG00000142227"	0.05974	0.04465	0.051885	0.059024	0.051023
"ENSG00000142230"	0.05156	0.04899	0.07896	0.065042	0.058747
"ENSG00000142233"	0.06176	0.09935	0.08579	0.077672	0.078992
"ENSG00000142235"	0.13524	0.1093	0.086985	0.081808	0.060227
"ENSG00000142252"	0.08174	0.05467	0.070105	0.060492	0.06095
"ENSG00000142273"	0.0499	0.05999	0.05735	0.042502	0.042585
"ENSG00000142279"	0.05356	0.04709	0.03756	0.040194	0.033639
"ENSG00000142303"	0.08702	0.0768359669903418	0.0642133333333333	0.0486111111111111	0.034561052631579
"ENSG00000142319"	0.03366	0.01987	0.020705	0.018484	0.019175
"ENSG00000142327"	0.0836	0.04649	0.02866	0.032818	0.026285
"ENSG00000142330"	0.0372	0.04631	0.03083	0.033	0.026714
"ENSG00000142347"	0.06146	0.07801	0.0882626450491246	0.05466	0.0363031578947368
"ENSG00000142405"	0.02634	0.03026	0.038175	0.03096	0.02967
"ENSG00000142408"	0.07408	0.05061	0.0521	0.05281	0.035787
"ENSG00000142409"	0.0328	0.02161	0.01459	0.010364	0.021904
"ENSG00000142444"	0.07136	0.04378	0.050775	0.049688	0.061148
"ENSG00000142449"	0.06772	0.05512	0.03092	0.04889	0.056633
"ENSG00000142453"	0.0477	0.04664	0.053235	0.052074	0.060838
"ENSG00000142459"	0.09658	0.05743	0.067705	0.061328	0.051617
"ENSG00000142484"	0.05112	0.08411	0.070045	0.107	0.072869
"ENSG00000142494"	0.0184	0.01591	0.019535	0.033766	0.028242
"ENSG00000142507"	0.10326	0.07512	0.091875	0.101954	0.073152
"ENSG00000142511"	0.03654	0.04343	0.05911	0.052648	0.05618
"ENSG00000142512"	0.0152	0.02389	0.03519	0.022684	0.025796
"ENSG00000142513"	0.04332	0.03308	0.05242	0.055318	0.054321
"ENSG00000142515"	0.00566	0.01583	0.022185	0.05659	0.052228
"ENSG00000142528"	0.02144	0.02347	0.014645	0.053152	0.072568
"ENSG00000142530"	0.06034	0.09169	0.081505	0.089428	0.056018
"ENSG00000142534"	0.0631	0.07433	0.099415	0.083394	0.086962
"ENSG00000142538"	0.1237	0.10189	0.08734	0.076758	0.090149
"ENSG00000142539"	0.11634	0.09466	0.09467	0.079296	0.056347
"ENSG00000142541"	0.07582	0.08361	0.08066	0.081152	0.087329
"ENSG00000142544"	0.03234	0.03011	0.03146	0.028278	0.039423
"ENSG00000142546"	0.12486	0.09303	0.09888	0.092858	0.077298
"ENSG00000142549"	0.08238	0.0585	0.040485	0.021976	0.0263
"ENSG00000142552"	0.05402	0.05422	0.09265	0.084248	0.082637
"ENSG00000142556"	0.04208	0.02843	0.022035	0.016656	0.017042
"ENSG00000142583"	0.02216	0.02351	0.017785	0.029356	0.034243
"ENSG00000142599"	0.02366	0.03907	0.035915	0.055042	0.037533
"ENSG00000142606"	0.0474	0.02724	0.0332511089813084	0.0386222222222222	0.0385821052631579
"ENSG00000142609"	0.02502	0.02944	0.02854	0.025768	0.038528
"ENSG00000142611"	0.0632	0.06265	0.057145	0.056888	0.0444537728215705
"ENSG00000142615"	0.03618	0.03656	0.04378	0.040972	0.048917
"ENSG00000142619"	0.05116	0.03929	0.02985	0.031124	0.0392768421052632
"ENSG00000142621"	0.02702	0.02373	0.028165	0.03208	0.036702
"ENSG00000142623"	0.0413	0.03719	0.0253	0.038944	0.0403557894736842
"ENSG00000142627"	0.12556	0.08119	0.080225	0.077022	0.063694
"ENSG00000142632"	0.0742	0.0861	0.084565	0.06411	0.068332
"ENSG00000142634"	0.05904	0.04773	0.03871	0.041374	0.040601
"ENSG00000142655"	0.1627	0.16575	0.13911	0.144168	0.104647
"ENSG00000142657"	0.03446	0.05256	0.05724	0.097516	0.098859
"ENSG00000142661"	0.07712	0.05091	0.033545	0.044834	0.044641
"ENSG00000142669"	0.10478	0.07928	0.08092	0.080408	0.085581
"ENSG00000142675"	0.12276	0.07671	0.087785	0.07604	0.072543
"ENSG00000142676"	0.02272	0.01874	0.043985	0.050312	0.05906
"ENSG00000142677"	0.0346	0.04244	0.037175	0.049728	0.043438
"ENSG00000142684"	0.1062	0.09665	0.078335	0.073028	0.071869
"ENSG00000142686"	0.07426	0.08257	0.06988	0.097772	0.087878
"ENSG00000142687"	0.05268	0.09099	0.11451	0.081004	0.079754
"ENSG00000142694"	0.10956	0.1128	0.07464	0.07601	0.079547
"ENSG00000142698"	0.09322	0.08645	0.06366	0.054912	0.052359
"ENSG00000142700"	0.11628	0.08164	0.062565	0.09782	0.081941
"ENSG00000142731"	0.06396	0.04823	0.052375	0.045454	0.045232
"ENSG00000142733"	0.13942	0.15075	0.150835	0.141606	0.101729
"ENSG00000142748"	0.1797	0.17854	0.153445	0.14295	0.100033
"ENSG00000142751"	0.09816	0.08847	0.08265	0.093126	0.088822
"ENSG00000142765"	0.13622	0.14871	0.146615	0.135754	0.103218
"ENSG00000142784"	0.03894	0.07792	0.08358	0.093516	0.107742
"ENSG00000142789"	0.02292	0.02753	0.05887	0.075388	0.066765
"ENSG00000142794"	0.00132	0.00767	0.011315	0.04015	0.050248
"ENSG00000142798"	0.1386	0.14248	0.097165	0.075324	0.060539
"ENSG00000142856"	0.08718	0.07541	0.06499	0.067534	0.075734
"ENSG00000142864"	0.07646	0.06031	0.04164	0.030214	0.033584
"ENSG00000142867"	0.05264	0.05436	0.066095	0.057074	0.056519
"ENSG00000142871"	0.10738	0.11076	0.083365	0.067126	0.053495
"ENSG00000142875"	0.06296	0.04278	0.04025	0.040396	0.059026
"ENSG00000142892"	0.0358	0.03223	0.036695	0.040466	0.043399
"ENSG00000142910"	0.06472	0.06349	0.062685	0.076934	0.065338
"ENSG00000142920"	0.05044	0.03786	0.04181	0.06649	0.066825
"ENSG00000142937"	0.11214	0.1122	0.100475	0.113976	0.107343
"ENSG00000142945"	0.07922	0.08115	0.103165	0.10952	0.110245
"ENSG00000142949"	0.14144	0.15918	0.10519	0.094678	0.085627
"ENSG00000142959"	0.14406	0.13315	0.100245	0.1139	0.107003
"ENSG00000142961"	0.06716	0.09864	0.09789	0.067852	0.060093
"ENSG00000142973"	0.01286	0.01572	0.027015	0.046334	0.050698
"ENSG00000143001"	0.02644	0.01449	0.028435	0.04751	0.041406
"ENSG00000143006"	0.0562	0.05144	0.047685	0.060796	0.059436
"ENSG00000143013"	0.34844	0.24483	0.188625	0.163298	0.124374
"ENSG00000143028"	0.18728	0.14113	0.112645	0.110634	0.079249
"ENSG00000143032"	0.2786	0.18772	0.141145	0.12025	0.092069
"ENSG00000143033"	0.05754	0.07439	0.0575	0.046982	0.048071
"ENSG00000143036"	0.04188	0.0538	0.03639	0.029884	0.037571
"ENSG00000143061"	0.06646	0.08135	0.058735	0.047212	0.045863
"ENSG00000143067"	0.07286	0.04016	0.02707	0.022446	0.043558
"ENSG00000143079"	0.04722	0.06508	0.08082	0.071206	0.064101
"ENSG00000143093"	0.1257	0.13322	0.09229	0.074616	0.067987
"ENSG00000143105"	0.05572	0.04604	0.062395	0.073946	0.067036
"ENSG00000143106"	0.0696	0.04823	0.10451	0.115814	0.079168
"ENSG00000143107"	0.06004	0.0883	0.062105	0.04606	0.039076
"ENSG00000143110"	0.036	0.04352	0.03326	0.036722	0.047531
"ENSG00000143119"	0.01808	0.02413	0.026135	0.036162	0.043566
"ENSG00000143125"	0.01282	0.02454	0.039375	0.082004	0.071714
"ENSG00000143126"	0.26916	0.18263	0.12827	0.09969	0.081717
"ENSG00000143127"	0.15996	0.14424	0.133915	0.071304	0.0641305263157895
"ENSG00000143140"	0.04992	0.03797	0.032665	0.058164	0.043984
"ENSG00000143147"	0.02894	0.03309	0.03889	0.031948	0.026341
"ENSG00000143149"	0.03132	0.02725	0.022545	0.02664	0.038685
"ENSG00000143153"	0.06828	0.04111	0.025735	0.01756	0.022863
"ENSG00000143155"	0.03436	0.02558	0.028425	0.02869	0.024754
"ENSG00000143156"	0.00966	0.01214	0.01325	0.0249	0.024484
"ENSG00000143157"	0.06354	0.03687	0.042205	0.03248	0.028885
"ENSG00000143158"	0.0371	0.03245	0.03314	0.03156	0.027547
"ENSG00000143162"	0.01556	0.01495	0.0193	0.034378	0.03448
"ENSG00000143164"	0.03994	0.03616	0.04166	0.033914	0.026615
"ENSG00000143167"	0.01828	0.02056	0.035555	0.04503	0.037121
"ENSG00000143171"	0.06448	0.05397	0.053415	0.049282	0.039136
"ENSG00000143178"	0.04516	0.02699	0.02521	0.025394	0.024044
"ENSG00000143179"	0.01078	0.02334	0.01762	0.024926	0.030645
"ENSG00000143183"	0.00964	0.01539	0.01727	0.02278	0.036576
"ENSG00000143184"	0.01204	0.01316	0.009515	0.012318	0.016592
"ENSG00000143185"	0.0124	0.01198	0.01313	0.013124	0.018627
