"gene_id"	"coding_density_50kb"	"coding_density_100kb"	"coding_density_200kb"	"coding_density_500kb"	"coding_density_1000kb"
"ENSG00000128567"	0.03322	0.01883	0.015045	0.007944	0.003972
"ENSG00000128573"	0	0.00168	0.00084	0.00191	0.003255
"ENSG00000128578"	0.04798	0.03034	0.02216	0.012724	0.013106
"ENSG00000128581"	0.01116	0.00558	0.012555	0.026058	0.0578073684210526
"ENSG00000128585"	0.00196	0.00098	0.00353	0.007744	0.003972
"ENSG00000128590"	0.0372	0.0186	0.02109	0.008436	0.011119
"ENSG00000128591"	0.17466	0.11852	0.073785	0.041938	0.030723
"ENSG00000128594"	0.03924	0.02261	0.015145	0.0081	0.01939
"ENSG00000128595"	0.04454	0.04362	0.075855	0.040834	0.033064
"ENSG00000128596"	0.08158	0.12558	0.07806	0.041938	0.033105
"ENSG00000128602"	0.05454	0.03477	0.0181	0.016882	0.028697
"ENSG00000128604"	0.03454	0.03178	0.05045	0.042444	0.028094
"ENSG00000128606"	0.03248	0.02233	0.01563	0.014926	0.028482
"ENSG00000128607"	0.01626	0.01329	0.02219	0.017556	0.0170683733211638
"ENSG00000128609"	0.00846	0.01446	0.022995	0.015606	0.013779
"ENSG00000128610"	0.03414	0.01815	0.013015	0.014496	0.016821
"ENSG00000128617"	0.0493	0.06166	0.081945	0.041698	0.033064
"ENSG00000129103"	0.0853	0.05015	0.03231	0.017954	0.009556
"ENSG00000130226"	0.0023	0.00214	0.00107	0.00219	0.00239777777777778
"ENSG00000130305"	0.06792	0.03912	0.01956	0.021314	0.024804
"ENSG00000130427"	0.0201	0.05136	0.053545	0.0734947168794519	0.0885968421052632
"ENSG00000130429"	0.04016	0.04853	0.035635	0.038946	0.040741
"ENSG00000130675"	0.02634	0.02913	0.0195	0.015576	0.012077
"ENSG00000131558"	0	0.00097	0.00172	0.001882	0.003972
"ENSG00000132432"	0.00414	0.00207	0.001035	0.00263	0.005399
"ENSG00000132434"	0.01608	0.01353	0.008795	0.01104	0.007378
"ENSG00000132436"	0.04854	0.03375	0.02653	0.0155326086956522	0.0100052083333333
"ENSG00000132437"	0.01164	0.01516	0.02066	0.0159065217391304	0.00951145833333333
"ENSG00000133561"	0.01758	0.00879	0.01975	0.02647	0.042635
"ENSG00000133574"	0.02064	0.01295	0.02088	0.03077	0.035641
"ENSG00000133597"	0.05076	0.02864	0.025615	0.0193	0.012782
"ENSG00000133606"	0.03004	0.01771	0.01951	0.019124	0.01757
"ENSG00000133612"	0.04912	0.09944	0.10585	0.070412	0.047741
"ENSG00000133619"	0.06796	0.05365	0.026825	0.0226	0.017806
"ENSG00000133627"	0.01814	0.01257	0.006285	0.0042	0.002952
"ENSG00000135164"	0.057	0.02928	0.01464	0.016316	0.018675
"ENSG00000135175"	0.0066	0.0033	0.00165	0.01929	0.013055
"ENSG00000135185"	0.0392	0.02928	0.01464	0.017652	0.01886
"ENSG00000135205"	0.00586	0.02608	0.02465	0.013514	0.009686
"ENSG00000135211"	0.02636	0.02285	0.015795	0.016552	0.013437
"ENSG00000135213"	0.02412	0.04144	0.0272	0.015522	0.0110505263157895
"ENSG00000135218"	0.00236	0.00461	0.005325	0.006772	0.005874
"ENSG00000135241"	0.0325	0.03546	0.02109	0.008436	0.014307
"ENSG00000135245"	0.016	0.01888	0.021555	0.0199	0.030144
"ENSG00000135248"	0.021	0.03146	0.039045	0.03973	0.033205
"ENSG00000135249"	0.05338	0.03505	0.03614	0.01568	0.018562
"ENSG00000135250"	0.00076	0.00038	0.00294	0.0189	0.015546
"ENSG00000135269"	0.02814	0.01407	0.007035	0.00321	0.005322
"ENSG00000135272"	0.00592	0.01126	0.00563	0.002252	0.003431
"ENSG00000136193"	0.01976	0.01411	0.0222	0.0115	0.010417
"ENSG00000136197"	0.04922	0.02716	0.01358	0.005432	0.003517
"ENSG00000136205"	0.01656	0.01129	0.01416	0.010448	0.01317
"ENSG00000136206"	0.02022	0.01338	0.028255	0.039534	0.024215
"ENSG00000136213"	0.0249	0.02287	0.01977	0.031968	0.020975
"ENSG00000136231"	0	0.00967	0.012225	0.01664	0.015126
"ENSG00000136235"	0.03598	0.02234	0.03169	0.0161	0.013828
"ENSG00000136237"	0.00508	0.00805	0.01197	0.0066	0.012274
"ENSG00000136238"	0.02456	0.02598	0.02397	0.035242	0.037069
"ENSG00000136240"	0.0279	0.04947	0.03746	0.033032	0.033337
"ENSG00000136243"	0.04424	0.02813	0.026995	0.019322	0.013024
"ENSG00000136244"	0.01854	0.00927	0.00698	0.007704	0.008981
"ENSG00000136247"	0.04946	0.05051	0.050095	0.039486	0.025889
"ENSG00000136250"	0.0112	0.00743	0.00742	0.011748	0.010078
"ENSG00000136261"	0.02216	0.01531	0.014795	0.012804	0.007653
"ENSG00000136267"	0.00674	0.00412	0.00352	0.004152	0.002451
"ENSG00000136270"	0.12732	0.07908	0.043175	0.025322	0.020452
"ENSG00000136271"	0.05046	0.05659	0.039405	0.028836	0.031771
"ENSG00000136273"	0.07018	0.06146	0.043605	0.025244	0.026746
"ENSG00000136274"	0.15816	0.08082	0.04326	0.02606	0.020302
"ENSG00000136275"	0.0529	0.04416	0.03802	0.02524	0.025954
"ENSG00000136279"	0.07352	0.04839	0.06086	0.038548	0.027119
"ENSG00000136280"	0.00534	0.06176	0.05631	0.027228	0.023766
"ENSG00000136286"	0.06114	0.03087	0.02417	0.032754	0.026775
"ENSG00000136295"	0.0382	0.02656	0.0334	0.02527	0.022812
"ENSG00000136297"	0.01214	0.00858	0.020925	0.025904	0.025379
"ENSG00000146530"	0.07862	0.04773	0.023865	0.012768	0.008469
"ENSG00000146535"	0.01026	0.00645	0.01536	0.026876	0.019166
"ENSG00000146540"	0.03858	0.02245	0.02759	0.02611	0.028714
"ENSG00000146555"	0	0.00134	0.00067	0.004648	0.006662
"ENSG00000146574"	0.04608	0.03663	0.02031	0.02413	0.021678
"ENSG00000146576"	0.08906	0.04882	0.05718	0.039114	0.025889
"ENSG00000146587"	0.05156	0.02578	0.013125	0.020956	0.029079
"ENSG00000146592"	0.00346	0.00173	0.002305	0.002602	0.002004
"ENSG00000146618"	0.01002	0.0111	0.00555	0.00308	0.003359
"ENSG00000146648"	0.03108	0.02692	0.01998	0.008576	0.006286
"ENSG00000146674"	0.02198	0.01747	0.011225	0.008	0.005692
"ENSG00000146676"	0.01878	0.0137	0.024745	0.037962	0.027352
"ENSG00000146678"	0.02634	0.02245	0.011225	0.009344	0.005692
"ENSG00000146700"	0.03456	0.03126	0.02776	0.020614	0.014701
"ENSG00000146701"	0.02076	0.01491	0.02103	0.017084	0.01702
"ENSG00000146707"	0.01836	0.00918	0.00459	0.01374	0.010307
"ENSG00000146729"	0.02542	0.02974	0.027495	0.019112	0.010007
"ENSG00000146731"	0.07244	0.05399	0.03277	0.018148	0.009658
"ENSG00000146733"	0.0241	0.04512	0.039945	0.019112	0.009733
"ENSG00000146755"	0.07824	0.03912	0.01956	0.021498	0.024804
"ENSG00000146757"	0.03522	0.01761	0.008805	0.003522	0.007858
"ENSG00000146776"	0.00172	0.00191	0.00349	0.014678	0.011684
"ENSG00000146802"	0.04188	0.02724	0.014195	0.00678	0.007908
"ENSG00000146809"	0.01738	0.01905	0.029785	0.015606	0.013779
"ENSG00000146826"	0.1169	0.13011	0.11003	0.061748	0.059703
"ENSG00000146828"	0.09824	0.12381	0.061905	0.126104444444444	0.0919263157894737
"ENSG00000146830"	0.09108	0.0689	0.06574	0.07059	0.0893726315789474
"ENSG00000146833"	0.05074	0.04492	0.03069	0.04773	0.053533
"ENSG00000146834"	0.08012	0.07714	0.058735	0.062998	0.067775
"ENSG00000146842"	0.04002	0.02553	0.02394	0.023878	0.0172355555555556
"ENSG00000146856"	0.0122	0.02167	0.02114	0.020588	0.014287
"ENSG00000146857"	0.01986	0.02255	0.022265	0.019442	0.02111
"ENSG00000146858"	0.03032	0.03472	0.020845	0.028292	0.0254
"ENSG00000146859"	0.03238	0.03525	0.027715	0.023298	0.019417
"ENSG00000146904"	0.09716	0.07462	0.057005	0.036258	0.0354747368421053
"ENSG00000146909"	0.05166	0.039	0.01988	0.014988	0.012077
"ENSG00000146910"	0.00558	0.01281	0.006405	0.013102	0.011214
"ENSG00000146918"	0.06226	0.03523	0.027315	0.016956	0.012406
"ENSG00000146926"	0.04696	0.06221	0.065235	0.076036	0.04715
"ENSG00000146955"	0.0159	0.02236	0.019655	0.014436	0.018371
"ENSG00000146963"	0.0124	0.01631	0.02074	0.023792	0.0217035897435897
"ENSG00000146966"	0.02892	0.02178	0.02583	0.022458	0.015156
"ENSG00000152926"	0.06534	0.03267	0.024985	0.012196	0.011923
"ENSG00000153790"	0.03546	0.02091	0.01341	0.005364	0.007974
"ENSG00000153814"	0.00702	0.00351	0.001835	0.006914	0.004883
"ENSG00000153956"	0.0012	6e-04	0.00116	0.006768	0.005664
"ENSG00000153993"	0.00876	0.01	0.01179	0.004716	0.002358
"ENSG00000154415"	0	0	0.016845	0.006738	0.003537
"ENSG00000154438"	0.01454	0.01428	0.01167	0.015102	0.015881
"ENSG00000154678"	0	0.00128	0.00064	0.004394	0.006639
"ENSG00000154710"	5e-04	0.00757	0.00819	0.008414	0.006809
"ENSG00000154978"	0.00548	0.0054	0.00585	0.00399	0.009942
"ENSG00000154997"	0.0213	0.01299	0.007835	0.013838	0.011551
"ENSG00000155026"	0.05912	0.05946	0.055305	0.037764	0.028455
"ENSG00000155034"	0.01564	0.02563	0.035285	0.035622	0.026988
"ENSG00000155093"	0.0016	0.00167	0.004065	0.003022	0.003322
"ENSG00000155428"	0.0644	0.04724	0.02362	0.009448	0.014757
"ENSG00000155530"	0.01808	0.01395	0.013625	0.008638	0.008668
"ENSG00000155561"	0.08118	0.06043	0.037375	0.021784	0.016787
"ENSG00000155660"	0.04164	0.02082	0.032725	0.032238	0.024077
"ENSG00000155849"	0.0021	0.00105	0.005965	0.003486	0.00288
"ENSG00000156928"	0.02484	0.03476	0.019795	0.017386	0.015295
"ENSG00000157212"	0.0521	0.03522	0.02593	0.013706	0.0114211111111111
"ENSG00000157214"	0.0204	0.02715	0.023245	0.014816	0.007531
"ENSG00000157219"	0.02564	0.01282	0.0086	0.013884	0.0105673838368471
"ENSG00000157224"	0	0.00735	0.00933	0.013022	0.008303
"ENSG00000157240"	0.03888	0.01944	0.00972	0.004626	0.00289
"ENSG00000157259"	0.04854	0.04157	0.046855	0.027996	0.030918
"ENSG00000157680"	0.01014	0.01341	0.00955	0.006582	0.006805
"ENSG00000157703"	0.02178	0.01353	0.02416	0.01935	0.018086
"ENSG00000157741"	0.06874	0.04048	0.02552	0.025294	0.0241046153846154
"ENSG00000157764"	0.0148	0.01556	0.01093	0.013644	0.012896
"ENSG00000157778"	0.03338	0.0214	0.046775	0.030602	0.020392
"ENSG00000157800"	0.02872	0.01634	0.012145	0.015584	0.018636
"ENSG00000157927"	0.06812	0.05758	0.050295	0.02663	0.019532
"ENSG00000157954"	0.02798	0.01399	0.017555	0.029284	0.03072
"ENSG00000157999"	0.08868	0.06535	0.048495	0.03371	0.02899
"ENSG00000158321"	0	0	0.001395	0.000618	0.000522
"ENSG00000158457"	0.01704	0.02116	0.017895	0.018358	0.029021
"ENSG00000158467"	0	0.00234	0.00857	0.016104	0.02267
"ENSG00000158516"	0.03288	0.02526	0.02975	0.0255566224137541	0.0175811111111111
"ENSG00000158517"	0.06896	0.05893	0.036725	0.020212	0.019194
"ENSG00000158525"	0.0323	0.04118	0.03169	0.0280518627289954	0.0180822222222222
"ENSG00000158528"	0.00508	0.00254	0.002475	0.010434	0.012333
"ENSG00000158560"	0	0.00353	0.005675	0.006992	0.007123
"ENSG00000158604"	0.05046	0.05382	0.04266	0.02848	0.031077
"ENSG00000158623"	0	0.00754633715798764	0.0057	0.0184925	0.0155377777777778
"ENSG00000158683"	0.06214	0.06665	0.04503	0.027114	0.026952
"ENSG00000159763"	0.00882	0.01458	0.016905	0.035374	0.031605
"ENSG00000159784"	0.07098	0.08826	0.064035	0.037008	0.0383652631578947
"ENSG00000159840"	0.09772	0.07507	0.06351	0.036738	0.0355515789473684
"ENSG00000160813"	0.0764	0.07782	0.058735	0.066666	0.067775
"ENSG00000160844"	0.03168	0.04721	0.06267	0.06956	0.062106
"ENSG00000160862"	0.01954	0.01817	0.039615	0.062518	0.055775
"ENSG00000160868"	0.03102	0.01769	0.0268	0.03604	0.05247
"ENSG00000160870"	0.03024	0.03105	0.030075	0.04331	0.051264
"ENSG00000160908"	0.07506	0.0695	0.070415	0.042166	0.034372
"ENSG00000160917"	0.0666	0.06866	0.067705	0.039544	0.03873
"ENSG00000160991"	0.06624	0.058	0.0396	0.041956	0.025916
"ENSG00000160993"	0.08674	0.06515	0.043375	0.037848	0.025916
"ENSG00000160999"	0.05168	0.02962	0.02596	0.03118	0.023183
"ENSG00000161036"	0.09402	0.06637	0.046875	0.037848	0.026145
"ENSG00000161040"	0.03446	0.01853	0.015295	0.014926	0.028257
"ENSG00000161048"	0.02802	0.02541	0.016155	0.021592	0.024977
"ENSG00000161057"	0.04846	0.05508	0.03566	0.031836	0.023025
"ENSG00000164500"	0.013	0.01661	0.010165	0.00585869565217391	0.00944583333333333
"ENSG00000164532"	0.01752	0.01344	0.00672	0.003894	0.005686
"ENSG00000164535"	0.0368	0.03582	0.036245	0.032556	0.034421
"ENSG00000164542"	0.03046	0.02815	0.030755	0.016478	0.01088
"ENSG00000164543"	0.0249	0.01817	0.01487	0.014072	0.016402
"ENSG00000164548"	0.01698	0.01085	0.00686	0.012986	0.013073
"ENSG00000164556"	0.00816	0.00714	0.01153	0.008386	0.006608
"ENSG00000164597"	0.00714	0.00488	0.011195	0.017236	0.015914
"ENSG00000164600"	0.02028	0.01014	0.00507	0.005882	0.011002
"ENSG00000164603"	0.00342	0.00428	0.01212	0.009366	0.006568
"ENSG00000164604"	0.02226	0.01293	0.006465	0.003688	0.005013
"ENSG00000164610"	0.01432	0.00981	0.01375	0.014634	0.008307
"ENSG00000164619"	0.00702	0.00832	0.007635	0.004118	0.003093
"ENSG00000164631"	0.071	0.0355	0.0441	0.033986	0.020578
"ENSG00000164638"	0.07284	0.04818	0.05819	0.036684	0.029079
"ENSG00000164645"	0.01524	0.0087	0.00435	0.00174	0.001011
"ENSG00000164647"	0.0204	0.0102	0.014205	0.013346	0.007531
"ENSG00000164649"	0.0375	0.02739	0.021195	0.022112	0.020339
"ENSG00000164651"	0.03054	0.02434	0.01716	0.010668	0.007644
"ENSG00000164654"	0.05256	0.02748	0.02079	0.013134	0.009603
"ENSG00000164659"	0.0093	0.01425	0.015565	0.017288	0.014559
"ENSG00000164675"	0.03162	0.02511	0.01416	0.015372	0.013512
"ENSG00000164690"	0.03268	0.02271	0.022705	0.013168	0.008844
"ENSG00000164692"	0.08202	0.04101	0.02117	0.016144	0.011199
"ENSG00000164707"	0.03766	0.02549	0.028825	0.018618	0.013417
"ENSG00000164708"	0.07728	0.07436	0.06131	0.038172	0.027007
"ENSG00000164713"	0.0145	0.04103	0.04902	0.021292	0.013961
"ENSG00000164715"	0.01376	0.04409	0.0434	0.021952	0.014351
"ENSG00000164742"	0.01344	0.01752	0.017235	0.00945	0.006152
"ENSG00000164744"	0.02564	0.03113	0.0265	0.030212	0.027325
"ENSG00000164746"	0.02438	0.01766	0.02064	0.043754	0.02804
"ENSG00000164776"	0.06542	0.05015	0.029685	0.01763	0.009556
"ENSG00000164778"	0.02004	0.01281	0.00801	0.009546	0.012306
"ENSG00000164815"	0.01388	0.01406	0.00703	0.004162	0.003176
"ENSG00000164818"	0.03418	0.02904	0.027155	0.025842	0.018816
"ENSG00000164828"	0.06088	0.05293	0.03804	0.028178	0.018005
"ENSG00000164849"	0.02234	0.02439	0.024945	0.026504	0.028495
"ENSG00000164850"	0.02256	0.02292	0.02051	0.025916	0.0289
"ENSG00000164853"	0.03192	0.01596	0.01161	0.025104	0.027854
"ENSG00000164855"	0.0428	0.02873	0.04749	0.030284	0.021427
"ENSG00000164867"	0.13616	0.12224	0.111375	0.076282	0.048668
"ENSG00000164877"	0.0543	0.07636	0.052005	0.028502	0.023677
"ENSG00000164880"	0.1443	0.09526	0.06035	0.02531	0.022313
"ENSG00000164885"	0.20416	0.16416	0.11744	0.073294	0.047817
"ENSG00000164889"	0.19486	0.14946	0.11324	0.073294	0.048294
"ENSG00000164896"	0.14984	0.13501	0.115895	0.073294	0.047631
"ENSG00000164897"	0.133	0.13339	0.118495	0.073294	0.047631
"ENSG00000164898"	0.00806	0.00983	0.02559	0.02118	0.023065641025641
"ENSG00000164900"	0.06842	0.06327	0.093165	0.07577	0.046932
"ENSG00000164916"	0.00538	0.01321	0.029145	0.02138	0.014954
"ENSG00000165055"	0.02856	0.0162	0.01717	0.022	0.03155
"ENSG00000165076"	0.01416	0.01608	0.026475	0.035224	0.02785
"ENSG00000165120"	0.03284	0.02553	0.029835	0.023684	0.0168277777777778
"ENSG00000165125"	0.10502	0.06978	0.051495	0.02607	0.0242081126163209
"ENSG00000165131"	0.08326	0.05048	0.05616	0.028836	0.0287621052631579
"ENSG00000165171"	0.0288	0.02166	0.014905	0.02547	0.026044
"ENSG00000165215"	0.01326	0.01611	0.034855	0.024426	0.029324
"ENSG00000166448"	0.02972	0.02451	0.03839	0.033018	0.019146
"ENSG00000166508"	0.14524	0.11268	0.098775	0.06237	0.055538
"ENSG00000166526"	0.10694	0.11877	0.089365	0.063264	0.052154
"ENSG00000166529"	0.0763	0.09299	0.07763	0.059964	0.052701
"ENSG00000166924"	0.08336	0.04992	0.0734	0.061438	0.0717335804461652
"ENSG00000166925"	0.09952	0.07808	0.06088	0.060992	0.0707637103359126
"ENSG00000166997"	0.12638	0.13454	0.11676	0.061796	0.057802
"ENSG00000167011"	0.09016	0.08737	0.062355	0.0948247165072132	0.0633842105263158
"ENSG00000168090"	0.16178	0.11268	0.097785	0.06257	0.054654
"ENSG00000168255"	0.04938	0.04881	0.059795	0.033784	0.026683
"ENSG00000168303"	0.01422	0.02221	0.01703	0.012182	0.007156
"ENSG00000169193"	0.00846	0.00423	0.008695	0.011028	0.012899
"ENSG00000169402"	0.05912	0.04062	0.03078	0.025462	0.021678
"ENSG00000169871"	0.04734	0.09887	0.183175	0.113035555555556	0.0693210526315789
"ENSG00000169876"	0.2738	0.31562	0.19482798639063	0.123206666666667	0.0758073684210526
"ENSG00000169894"	0	0.08172	0.19544	0.118004444444444	0.0828105263157895
"ENSG00000169902"	0	0.00268	0.005565	0.006374	0.008296
"ENSG00000169919"	0.04812	0.02406	0.013	0.009078	0.006558
"ENSG00000170027"	0.01488	0.01757	0.031215	0.018778	0.015796
"ENSG00000170260"	0.0609	0.05568	0.038505	0.03787	0.026801
"ENSG00000170265"	0.04032	0.05061	0.040355	0.033906	0.023543
"ENSG00000170279"	0.01068	0.00534	0.00267	0.011326	0.011186
"ENSG00000170379"	0	0.05698	0.0366933333333333	0.0277533333333333	0.0356557894736842
"ENSG00000170381"	0.00322	0.00341	0.00349	0.004656	0.006804
"ENSG00000170419"	0.02216	0.01108	0.00554	0.00263	0.001403
"ENSG00000170615"	0.04372	0.0351	0.043665	0.031354	0.022398
"ENSG00000170632"	0.02532	0.02533	0.016155	0.01798	0.025638
"ENSG00000170667"	0.0511	0.06468	0.055135	0.037236	0.026145
"ENSG00000170775"	0.03684	0.01842	0.015575	0.007718	0.003859
"ENSG00000170807"	0.03842	0.04854	0.024855	0.018498	0.012633
"ENSG00000170852"	0.03744	0.01872	0.014655	0.011438	0.009952
"ENSG00000171115"	0.03996	0.01998	0.03323	0.025382	0.021951
"ENSG00000171130"	0.06258	0.04246	0.02123	0.019222	0.019236
"ENSG00000171243"	0	0.00927	0.010455	0.010524	0.007758
"ENSG00000172115"	0.02814	0.01957	0.010455	0.005556	0.008625
"ENSG00000172209"	0.02604	0.01302	0.01151	0.01663	0.02066
"ENSG00000172331"	0.0156	0.0078	0.009405	0.007814	0.012428
"ENSG00000172336"	0.0812	0.05136	0.05286	0.074454	0.0869536842105263
"ENSG00000172354"	0.09	0.08553	0.07246	0.07473	0.0891736842105263
"ENSG00000173041"	0.03424	0.01712	0.00856	0.010696	0.014182
"ENSG00000173114"	0.04254	0.02127	0.010635	0.004648	0.002868
"ENSG00000173452"	0.00892	0.0161	0.00805	0.00322	0.004169
"ENSG00000173467"	0.01172	0.00639	0.01098	0.007778	0.009633
"ENSG00000173678"	0.0513	0.02988	0.03418	0.033054	0.028843
"ENSG00000173852"	0.00656	0.01792	0.01014	0.007304	0.004834
"ENSG00000173862"	0.01272	0.00636	0.00318	0.003588	0.005016
"ENSG00000174374"	0.03136	0.02445	0.02783	0.013802	0.0157705263157895
"ENSG00000174428"	0.02672	0.03437	0.023685	0.0123688888888889	0.0155073684210526
"ENSG00000174469"	0	0.0015	0.00075	0.00275	0.002071
"ENSG00000174595"	0.01944	0.01074	0.010615	0.00614330510298075	0.0106311111111111
"ENSG00000174697"	0.01008	0.00504	0.01443	0.02322	0.014791
"ENSG00000174945"	0.03628	0.02415	0.023365	0.02971	0.022021
"ENSG00000175600"	0.00548	0.00444	0.00222	0.001524	0.004799
"ENSG00000175877"	0.02552	0.02166	0.014145	0.023362	0.026731
"ENSG00000176125"	0.15118	0.09417	0.0892252409855734	0.122651111111111	0.0909305263157895
"ENSG00000176349"	0.01326	0.00822	0.018555	0.009924	0.021095
"ENSG00000176402"	0.03606	0.03971	0.03359	0.055688	0.05375
"ENSG00000176410"	0.06592	0.03504	0.039385	0.036668	0.026839
"ENSG00000176428"	0.0447	0.03797	0.04625	0.036668	0.02678
"ENSG00000176532"	0.0078	0.0039	0.006965	0.003862	0.008137
"ENSG00000177409"	0.0951	0.09525	0.055495	0.028454	0.016401
"ENSG00000177679"	0.02016	0.02075	0.01675	0.01901	0.016441
"ENSG00000177683"	0.0372	0.03066	0.02109	0.008436	0.012277
"ENSG00000177706"	0.0436824800375763	0.02088	0.01814	NA	NA
"ENSG00000178234"	0.0059	0.01902	0.042055	0.035756	0.019255
"ENSG00000178381"	0.01452	0.00855	0.022905	0.015918	0.028501
"ENSG00000178397"	0.01974	0.01094	0.017165	0.029718	0.037399
"ENSG00000178665"	0.02274	0.01795	0.017445	0.019112	0.010543
"ENSG00000178809"	0.06674	0.04621	0.023105	0.017276	0.0139663157894737
"ENSG00000178826"	0.05884	0.04343	0.04772	0.034224	0.0380863157894737
"ENSG00000179144"	0.01806	0.02265	0.019665	0.028934	0.02696
"ENSG00000179468"	0.01866	0.01875	0.02809	0.031008	0.0307421052631579
"ENSG00000179562"	0.09686	0.05672	0.0295	0.017818	0.012777
"ENSG00000179603"	0	0	0.00315	0.001914	0.002967
"ENSG00000179869"	0.0246	0.02127	0.021015	0.030354	0.020911
"ENSG00000180233"	0.0052	0.0026	0.00695	0.010252	0.015982
"ENSG00000180347"	0.01944	0.01251	0.016675	0.011516	0.007846
"ENSG00000180354"	0.0118	0.0059	0.008675	0.010256	0.012284
"ENSG00000180535"	0.13162	0.08023	0.04921	0.021952	0.014351
"ENSG00000181016"	0.0256	0.01885	0.009425	0.00645	0.00717
"ENSG00000181072"	0	0	0.007005	0.002802	0.002397
"ENSG00000181220"	0.03964	0.03321	0.02239	0.023186	0.028546
"ENSG00000181444"	0.03934	0.05365	0.044375	0.019222	0.015666
"ENSG00000181652"	0.17608	0.13273	0.118285	0.076282	0.048668
"ENSG00000182095"	0.11008	0.06719	0.053325	0.034492	0.023989
"ENSG00000182111"	0.02976	0.01488	0.00744	0.002976	0.003063
"ENSG00000182158"	0.01142	0.01283	0.012095	0.00702	0.005878
"ENSG00000182348"	0	0	0	0.000282	0.004812
"ENSG00000183086"	0.01044	0.01116	0.01279	0.022312	0.0178884210526316
"ENSG00000183166"	0.00288	0.00144	0.001285	0.000764	0.001503
"ENSG00000183470"	0	0.00453	0.002385	0.004674	0.004362
"ENSG00000183696"	0.0187	0.01328	0.01472	0.038518	0.028301
"ENSG00000183742"	0.04692	0.02559	0.012795	0.009738	0.008219
"ENSG00000184408"	0	0	0	0.003856	0.004397
"ENSG00000184863"	0.01848	0.03154	0.027845	0.012208	0.009719
"ENSG00000184903"	0.04254	0.02127	0.010635	0.004648	0.002868
"ENSG00000185055"	0.02292	0.0453	0.031925	0.01568	0.017275
"ENSG00000185177"	0.0315	0.01575	0.007875	0.00315	0.003063
"ENSG00000185274"	0.00746	0.0054	0.00362	0.002676	0.002254
"ENSG00000185290"	0.015	0.03295	0.02718	0.016514	0.009556
"ENSG00000185467"	0.03102	0.01606	0.00803	0.033156	0.03639
"ENSG00000185811"	0	0.018	0.01203125	0.0133304347826087	0.0102625
"ENSG00000185899"	0.01914	0.04383	0.044295	0.0374545279442472	0.0327705263157895
"ENSG00000185955"	0.06388	0.08562	0.05818	0.063814	0.0706338215872494
"ENSG00000186088"	0.02356	0.021	0.0213	0.015392	0.01219
"ENSG00000186472"	0.15624	0.10331	0.05274	0.03128	0.017512
"ENSG00000186480"	0.01986	0.00993	0.00927	0.00926	0.013632
"ENSG00000186591"	0.00336	0.00261	0.00336	0.010384	0.016744
"ENSG00000187037"	0.01836	0.00918	0.00594	0.00978	0.006008
"ENSG00000187257"	0.01516	0.02541	0.014715	0.015426	0.015321
"ENSG00000187258"	0.00304	0.00246	0.00561	0.006772	0.004834
"ENSG00000187260"	0.04768	0.04138	0.023555	0.029846	0.040901
"ENSG00000187391"	0	0	0	0.001322	0.00189
"ENSG00000187416"	0.00042	0.00021	0.000105	0.000572	0.008046
"ENSG00000187546"	0.0138	0.0089	0.00499	0.00376	0.002397
"ENSG00000188037"	0.07564	0.07239	0.05925	0.037008	0.0380863157894737
"ENSG00000188050"	0.04098	0.02496	0.014665	0.008698	0.010014
"ENSG00000188175"	0.03148	0.01975	0.039895	0.030008	0.016291
"ENSG00000188186"	0.13	0.13326	0.11003	0.061388	0.059561
